,username,following,followers,totaltweets,retweetcount,retweeters
172,Otis_Firefly348,443,22,1694,1,['JFSebastian146']
173,Quijote_bcn,288,234,373,2,"['JFSebastian146', 'idek3339']"
174,guerillacricket,10639,15520,50193,2,"['JFSebastian146', 'DavidUdale']"
175,OldMainBell,1594,1173,98919,1,['idek3339']
176,Quijote_bcn,288,234,373,2,"['JFSebastian146', 'idek3339']"
177,Raekwoneux,652,532,6668,0,[]
178,inartfairNYK,223,73,69596,1,['idek3339']
179,iHShaheen,2982,8681,44103,38,"['haashimaliahmad', 'AlviLutf', 'hayyan_anas', 'MaidahMuhammad', 'aar1965', 'AbuG313', 'AmanHarris', 'iHSShahin', 'JFSebastian146', 'CAOsamaSultan', '_C_62', 'DocAbdullah2', 'Haani_Hasan', '_sabzhilali_', 'Mushtac1', 'bano_sanjeeda', 'KP198408', 'Tajammal_99', 'ShahidRasoolS13', 'JSolehri']"
180,LawDoctorWise,6241,7661,21209,1,['idek3339']
181,chasbottom,3150,2611,125768,2,"['tperronne', 'idek3339']"
182,amanda_gfx,159,1935,1857,6,"['ElizabethMcQ94', 'RealDrCollision', 'wwwanpaus', 'rtsmallstreams', 'sme_rt', 'SGH_RTs']"
183,OldMainBell,1594,1173,98919,1,['idek3339']
184,amanda_gfx,159,1935,1857,9,"['ElizabethMcQ94', 'JFSebastian146', 'SBBExpo', 'Streamer_Boost', 'StreamerWall', 'DripRT', 'wwwanpaus', 'ScrimFinder', 'BlazedRTs']"
185,Quijote_bcn,288,234,373,2,"['JFSebastian146', 'idek3339']"
186,Otis_Firefly348,443,22,1694,1,['JFSebastian146']
187,NavJB,703,2302,2739,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
188,NavJB,703,2302,2739,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
189,NavJB,703,2302,2739,208,"['ddfyf4', 'ManuelaCuadros5', 'BuhlOjj', 'elaga345', 'IshakZenine', 'Minhsg11', 'Mostafa_Mo2002', 'Fortu6L', 'AKonfac', 'Sadie26445745', 'Miguelg28370659', 'Sergej41771258', 'allabogova1', 'Abdulla71645546', 'goldshi12409924', 'aboodkh06661775', 'HsnUeDaK70i56yC', 'YNimnal', 'UrijUskov', 'Vilma43427406']"
190,RodneyC18186863,2194,6967,9779,1,['ScorpioPisces9']
191,megan_gfx,50,394,249,15,"['rtsmallstreams', 'Streamer_Boost', 'StreamerWall', 'DayneDaRonin', 'safiroanejo', 'rtsmallstreams', 'Streamer_Boost', 'StreamerWall', 'SBBExpo', 'JFSebastian146', 'ScrimFinder', 'idek3339', 'EsportsTweeter', 'GamingRTweeters', 'BlazedRTs']"
192,megan_gfx,50,394,249,15,"['rtsmallstreams', 'Streamer_Boost', 'StreamerWall', 'DayneDaRonin', 'safiroanejo', 'rtsmallstreams', 'Streamer_Boost', 'StreamerWall', 'SBBExpo', 'JFSebastian146', 'ScrimFinder', 'idek3339', 'EsportsTweeter', 'GamingRTweeters', 'BlazedRTs']"
193,think_dyslexia,1855,2089,1152,19,"['teachmykidtorea', 'sandiestone9', 'ckmyers4', 'MrsMmuses', 'SoulfulTeachin', 'karolina6497', 'h83540834', 'onlyonemaryana', 'DayCatherineM', 'Tiffscribes', 'areesakanji', 'LuvonRwriter', 'JFSebastian146', 'MsLesliesBooks', 'drlucymichael', 'whoshaq', 'AdultingADHD']"
194,NavJB,703,2302,2739,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
195,inartfairNYK,223,73,69596,1,['idek3339']
196,LawDoctorWise,6241,7661,21209,1,['idek3339']
197,Knightinkarma,286,697,60478,1,['jaiazee']
198,megan_gfx,50,394,249,15,"['rtsmallstreams', 'Streamer_Boost', 'StreamerWall', 'DayneDaRonin', 'safiroanejo', 'rtsmallstreams', 'Streamer_Boost', 'StreamerWall', 'SBBExpo', 'JFSebastian146', 'ScrimFinder', 'idek3339', 'EsportsTweeter', 'GamingRTweeters', 'BlazedRTs']"
199,chasbottom,3150,2611,125768,2,"['tperronne', 'idek3339']"
200,newmalevichart,3,168,20,108,"['salah00082559', 'Tk96140298', 'Khokon85265206', 'SonuKum73130549', 'GhostSt40357688', 'bsJiVJjKgjTDmUl', 'Shaan__7863', 'elsy207', 'MunMun00995426', 'MrSrabon10', 'MogardR', 'network_earn', 'VKannay', 'mua_diep', 'Shofiq26', 'James34653212', 'Omnia20233804', 'Sasa18636552Mo', 'DADA24482', 'LngGiaCt2']"
201,tbasharks,0,5052,17561,2,"['Twostones00', 'JFSebastian146']"
202,NavJB,703,2300,2740,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
203,tbasharks,0,5052,17561,2,"['Twostones00', 'JFSebastian146']"
204,newmalevichart,3,168,20,108,"['salah00082559', 'Tk96140298', 'Khokon85265206', 'SonuKum73130549', 'GhostSt40357688', 'bsJiVJjKgjTDmUl', 'Shaan__7863', 'elsy207', 'MunMun00995426', 'MrSrabon10', 'MogardR', 'network_earn', 'VKannay', 'mua_diep', 'Shofiq26', 'James34653212', 'Omnia20233804', 'Sasa18636552Mo', 'DADA24482', 'LngGiaCt2']"
205,Knightinkarma,286,697,60478,1,['jaiazee']
206,newmalevichart,3,168,20,108,"['salah00082559', 'Tk96140298', 'Khokon85265206', 'SonuKum73130549', 'GhostSt40357688', 'bsJiVJjKgjTDmUl', 'Shaan__7863', 'elsy207', 'MunMun00995426', 'MrSrabon10', 'MogardR', 'network_earn', 'VKannay', 'mua_diep', 'Shofiq26', 'James34653212', 'Omnia20233804', 'Sasa18636552Mo', 'DADA24482', 'LngGiaCt2']"
207,EBelay,281,524,4166,3,"['EthiopianOnion', 'JFSebastian146', 'ghanaleaksblog']"
208,__avyfv_,195,205,1032,0,[]
209,annelovell743,955,42,1684,1,['JFSebastian146']
210,newmalevichart,3,168,20,108,"['salah00082559', 'Tk96140298', 'Khokon85265206', 'SonuKum73130549', 'GhostSt40357688', 'bsJiVJjKgjTDmUl', 'Shaan__7863', 'elsy207', 'MunMun00995426', 'MrSrabon10', 'MogardR', 'network_earn', 'VKannay', 'mua_diep', 'Shofiq26', 'James34653212', 'Omnia20233804', 'Sasa18636552Mo', 'DADA24482', 'LngGiaCt2']"
211,annelovell743,955,42,1684,1,['JFSebastian146']
212,ShechangesE,66,38,2729,3,"['MarcusJLuckMG', 'JFSebastian146', 'MTink21401']"
213,NavJB,703,2300,2740,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
214,NavJB,703,2300,2740,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
215,NavJB,703,2300,2740,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
216,ShechangesE,66,38,2729,3,"['MarcusJLuckMG', 'JFSebastian146', 'MTink21401']"
217,annelovell743,955,42,1684,1,['JFSebastian146']
218,annelovell743,955,42,1684,1,['JFSebastian146']
219,NavJB,703,2300,2740,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
220,EBelay,281,524,4166,3,"['EthiopianOnion', 'JFSebastian146', 'ghanaleaksblog']"
221,Delhiite_,1897,12338,396582,15,"['Ye_bhi_sai_hai', 'attitudemeister', '5TrillionOnions', 'razinaparvin687', 'jd32768519', 'khan__Alig', 'IamKarwan', 'An_Observer1947', 'ZaidSahood256', 'DanyaalT17', 'Being_Saiyaara', 'JFSebastian146', 'habib_faridy', 'DavidUdale', 'Ansari_Mohtaram']"
222,DizZzyMissLizzy,172,180,5941,0,[]
223,EBelay,281,524,4166,3,"['EthiopianOnion', 'JFSebastian146', 'ghanaleaksblog']"
224,tbasharks,0,5052,17561,2,"['Twostones00', 'JFSebastian146']"
225,lillady7174,486,143,976,0,[]
226,MarcHarrLawyer,1449,836,5726,8,"['CapesJoy', 'AnimaeOK', 'Watershedd', 'MahmudAhsan8', 'JFSebastian146', 'timOKeefe8', 'kellyconrad101', 'BillWheatley19']"
227,sharat3,65,113,4643,0,[]
228,NavJB,703,2298,2741,208,"['ddfyf4', 'ManuelaCuadros5', 'BuhlOjj', 'elaga345', 'IshakZenine', 'Minhsg11', 'Mostafa_Mo2002', 'Fortu6L', 'AKonfac', 'Sadie26445745', 'Miguelg28370659', 'Sergej41771258', 'allabogova1', 'Abdulla71645546', 'goldshi12409924', 'aboodkh06661775', 'HsnUeDaK70i56yC', 'YNimnal', 'UrijUskov', 'Vilma43427406']"
229,iHShaheen,2982,8681,44107,38,"['haashimaliahmad', 'AlviLutf', 'hayyan_anas', 'MaidahMuhammad', 'aar1965', 'AbuG313', 'AmanHarris', 'iHSShahin', 'JFSebastian146', 'CAOsamaSultan', '_C_62', 'DocAbdullah2', 'Haani_Hasan', '_sabzhilali_', 'Mushtac1', 'bano_sanjeeda', 'KP198408', 'Tajammal_99', 'ShahidRasoolS13', 'JSolehri']"
230,NavJB,703,2298,2741,113,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
231,NavJB,703,2298,2741,275,"['mariiadlx', 'makennamichell1', 'Yuliethflores5', 'Jhongeinner', 'Felicia26188171', 'agbgvz', 'merelyndh1', 'Soulbee01', 'ordealmerceeri', 'Marnie_Bieber', 'JFSebastian146', 'attil64921146', 'esers47412306', 'ceyha78231453', 'leven18618804', 'Yariza_C14', 'ceyha06185760', 'AbigaylAb', '1602B']"
232,marionmcoaching,1810,750,1938,2,"['JFSebastian146', 'DavidUdale']"
233,cult_stitch,282,641,26680,2,"['BlackZorro07', 'angelaclinton14']"
234,FaizalPeraje,130,2880,7519,19,"['MrutyunjayaNa19', '_pmsalim', 'StayingReal0511', 'SinanCh19050001', '1953_rosy', 'ranjona', 'mrsinghCricUmp', 'JackSpa56153082', 'CBhoomia', 'yoursurajnaik', 'Dsouzaclyde', 'JeevanKuttappa', 'DivyaDipa', 'ShwethaKiru', 'MdToush00786', 'shahidsheik03', 'JFSebastian146', 'hatefreeworldX', 'manzurali']"
235,james59975431,98,5,2562,2,"['JFSebastian146', 'james59975431']"
236,aniket__18,625,120,1865,2,"['JFSebastian146', 'DavidUdale']"
