,username,following,followers,totaltweets,retweetcount,retweeters
53,AnjiPulipati,91,49,707,26,"['RebelChandra3', 'RishiSalaar', 'Prabhas49402599', 'MariyaBabuS1', 'JaiPrabhasRaju', 'Prabhas_Soldier', 'Lokesh08336137', 'dineshkohlifan', 'prabhasfanliki', 'Darshan_Drlg', 'RomanPrabhas1', 'Satish76090446', 'Prabhas_DHF___', 'fgh11207329', 'HereForPrabhas_', 'MR360AA', 'Vijay66549747', 'PrabhasSaah0', 'MrRavikishor']"
54,ajaysahajlan,281,13,81,121,"['Nishani53', 'p_a_c_i_f_i_c', 'lemnis_cate', 'Narayan54782844', '_Naresh97', 'legendvk18', 'Pank_shakya', 's60131188kane', 'Sayannandi02_', 'Rahul_Kucha', 'Shubham39sk', 'CtrlShettyy7', 'Samim02021', 'Rohanraj1681', 'mukeshK67298783', 'Imadi4sevn', '_archiesingh_', 'Nmohit5', 'sumanta52459222', 'girlwidimple']"
55,BitsCraze,1,7,776,1,['RtAppleEvent']
56,NikhilMunishwar,17,20,1,1,['Viveknagpure4']
57,BitsCraze,1,7,776,1,['RtAppleEvent']
58,RCB8055,1254,868,29349,46,"['crazyid37817686', 'LokeshK86033287', 'Hanumes02403086', 'SuttaBoss', 'DileepD69602115', 'Sachin56908', 'Pavan_babu_sd', 'vikrantrona666', 'san3148', 'kichchacult77', 'SUNNYRAUTELA12', 'Santhu__Kiccha', 'SanthuK10544678', 'PAralagundagi', 'AjayP72674347', 'VRtweetz2', 'ybu_007', 'Chethan_K_Cult', 'TheShowMan6']"
59,USA47POTUS,114,49,1109,7,"['Akash4474', 'Basa95259600', 'USA47POTUS', 'YashSon54982344', 'Cric_fanatic_', 'Me_prin_pras']"
60,BitsCraze,1,7,776,1,['RtAppleEvent']
61,RajeshMSelva,97,21918,1095,42,"['Karthik_Raju_', 'TThakshana', 'kingufanikkada', 'karthikdonz10', 'ViratKohli___18', 'Nikitaa17047764', 'ShamsiHaidri', 'MVRRRR', 'Ruthless_DHFM_', 'DarkPhantom18_', 'imgovinddd', 'imVnazrul', 'Viratko66401481', 'Kanishk20187023', 'Virat17231', 'Ahmadkhan__18', 'KingOfCricket__', '7lionsvignesh7', 'sibans_behera5', 'Gunu1803']"
62,RajeshK16453447,134,392,45014,14,"['MohitDa78375152', 'Virbhan97287', 'dass_priyender', 'Manoj07427711', 'SmtPriyankaDas1', 'DeependerDas', 'Mansing06357094', 'Mahende43102748', 'sharu_das', 'RajeshK16453447', 'Nirmal59526539', 'Virende18825902', 'RanaSunita12', 'SinghmarBirbal']"
63,PaulSandia,58,1,43,0,[]
64,StarArsha,14321,13540,95398,3,"['MAdiIHussain', 'Nid_z0', 'its_Amanat']"
65,kiranashiq555,35,12,204,0,[]
66,Arjunsh07613580,70,3,156,2,"['Bannu02116723', 'aryan_amritesh']"
67,Rajeshk08036124,400,10808,221145,9,"['MeghRaj85974821', 'Ranvir03304780', 'Rani18293374', '_SatendraRajput', 'Rajeshk08036124', 'ratanlal_suman', 'Nirmal59526539', 'RanaSunita12', 'Virende18825902']"
68,moinshah235,632,213,117,3,"['ahmad98raza', 'AnamIzhar1', 'SaeedAn40396601']"
69,Khan_Junaid83,300,150,8162,12,"['CodeInfosys', 'anwer_afzaal', 'ishtiaq_jabbar', 'Muhamma46487874', 'WasifJa44312458', 'AliAwan51756965', 't_sohaila', 'Engr_UmarKhalil', 'afzaliqbalKumbo', 'RaheelK40502881', 'h51MeB12k6nsSVl']"
70,uroojmumtazkhan,504,26181,4953,3,"['sami_kachila', 'Kaami_26', 'vijayssing']"
71,Pooriarts2,64,1560,2168,40,"['raajstr686', 'crickohli18_', 'VijayVk_', 'SK_17_VK_18', 'megafanforever3', 'AshokVi77798682', 'SeethaRamaRajRC', 'PMusamulla', 'NaveenKRaju22', 'always_harika_', 'AkshayV08478009', 'AADHfRam__', 'urstrulyrpt', 'Raaza8888', '7lionsvignesh7', 'CHASEMASTRKOHLI', 'viratBanu4', 'saran_devil', 'Nikitaa17047764', '_MouliMurali']"
72,MunishTomar07,45,32,405,0,[]
73,tanmaya_das,146,185,569,0,[]
74,ItsMeKillerXD,36,4644,3305,43,"['94450788K', 'iamsiva1998', 'Ashwin_Afc_', 'smileyTHALA', 'Thala_Prasath_', 'Kannan04845391', 'Thala_ism', 'EsakkiPrakash7', 'rameshnbrr', 'Darwin74819321', 'AjithForever241', 'VALIMAI_PANDEES', 'ThalaBh32316143', 'valimaipayyan', '_____Jeffri__', 'NaveenK12691157', 'U1MATHAN2', 'karthivasangj00', 'ThalaThiruV1', '_Itz_Guru']"
75,Being_Nihal133,2525,1681,21126,35,"['furkanc32578949', 'LZareyan', 'crazy4sk', 'SalmansCavalier', 'KarthikMahanta', 'Amnu8808', 'Somiii_102', 'RockySekh16', 'BeingIrfan_', 'Beingirfanali5', 'SHAHIDK11313298', 'iBeing_Tiger', 'BeingJatinsk27', 'AyazAhm33713732', 'Sana27410747', 'AdilKha97603517', 'ibeingRowdy', 'Beingnabbi']"
76,galattadotcom,1366,263398,188153,185,"['VijayDurgaRao2', 'Maxwellsurya18', 'LkplokH', 'JojiSabu6', 'imThalaBakthan', 'MersalR38941060', 'RathinamGv', 'Iam_VJvicky', 'Beast_Sheik865', 'SundarS00731368', 'SiwaJilakara', 'kingufanikkada', 'marees1993', 'RC__Cult', 'SMechdon', 'itskaran2k', 'Like_VJ', 'sbala_r', 'rushikesh_96']"
77,pra_tea_k,4246,14465,264108,28,"['dunderheadhuman', 'Sumittcasm', 'PrateekSejwar', 'scalpelinhand', 'RKashyap4141', 'MemerSarcasmic', 's_hh_iv_am', 'kkt42o', 'P_A_R_A_D_O_X_Y', 'iamutkrshmishra', 'ijoooolly', 'grabb_bit', 'harshsolanki_69', 'thenadeemtyagi', 'am_ur_Dopamine', 'be_satishfied_', 'JatinTweets_', 'ProblemSolve__', 'PAPPUXPELU', 'Isdilkakyakru']"
78,GenistaOfficial,186,257,3338,1,['Clubhouse_Taka']
79,sachinsanafan,1446,1925,67888,1,['Nidhiba37214543']
80,saj__azim,250,279,129473,0,[]
81,krDpk10,495,531,1941,0,[]
82,Sonit_singh,431,336,4239,0,[]
83,satyapramodkat1,631,70,230,0,[]
84,SRDas306346,90,310,50641,3,"['JCVerma15', 'rana_manisa', 'Godavarikapoor1']"
85,lujeeen_,3409,97,13946,0,[]
86,yadavLadla1,105,2,3,0,[]
87,fmremo,754,134,1446,4,"['ReGamertron', 'DripRT', 'BlazedRTs', 'TheDeveloperBot']"
88,Chaitan96195653,266,23,784,2,"['ItzAbhizz', 'sourabhsn790']"
89,Wahab61094673,1,1,50,2,"['tamoortahir11', 'Ahsan02768826']"
90,Gagangulati02,73,10,105,0,[]
91,Srashti_31,31,30,97,1,['luckey_bhauu']
92,IamDraculamusic,1941,1339,15909,1,['Fairly_Enough1']
93,shoaibqaimkhany,105,38,3111,0,[]
94,TruthCantHid,150,106,30060,1,['TruthCantHid']
95,RizwanSajjad17,4999,110,34,0,[]
96,blacklift40,419,12,457,99,"['Uzair931', 'anwaareahmad1', 'amer8502020', 'FarooqK16118926', 'NadeemA23599069', 'ErtugrulBayGazi', 'Bolder_007', 'AhmedTanveer623', 'op_mazhar', 'TahirAk82756280', 'Scorpio_7777', 'Waqas_Anjum22', 'Tanzeel61982321', 'MubeenMeer2', 'AlleySm78791042', 'BalouchNORMAN', 'AslamMehr1', 'fatima_sumaira']"
97,iamraoankit,15,3,5,0,[]
98,Tanvirkhan767,508,323,472,0,[]
99,Mohamme08789339,14,0,1,0,[]
100,AhmadShujaUrRe3,95,7,194,0,[]
101,skalamz,9,581,28133,0,[]
102,vamc4Prince,422,288,7177,0,[]
103,Faisaltarique4,12,0,1,0,[]
104,RatherNazaket,3356,5338,25026,209,"['TThakshana', 'Eswararasu3', 'rushikesh_96', 'vishantd12', 'ashokmech2020', 'Master_VK18', 'RamkeshTomar4', 'Diwakar65066986', 'iamfaceoff0', 'RoHiT____dhfm', 'Luckyra15551987', 'VijayVk_', 'MDJunaid4377067', 'PiyushR97430574', 'Rahul_Kucha', 'Preeti_Nishad5', 'Anushka4298', '3abhishek_yadav', 'AnikKhandakar2']"
105,Amazinginfohub1,74,41,110,20,"['DeepNagda14', 'SeethaRamaRajRC', 'Raja28O394', 's2shant', 'AmitMeena4412', 'bhaktofmodi007', 'RXhafie', 'Pran_shu_17', 'Deekshammu1', 'professor9_', 'beinghassamk', 'MKP_NFS', 'ZaidCh40329689', 'RahamathQuadri4', 'GaneshK69481506', 'its_avipatel', 'Bestreg71701070', 'shoaibhshaikh31', 'UsManS28584365', 'pavanmb_1']"
106,all_typesofgyan,28,5,290,0,[]
107,randomkhyaal,25,0,105,0,[]
108,AsianetNewsML,173,428147,180366,30,"['RosyFer13260348', 'JDinkan', 'MI_Fallout_', 'yaashuu18', 'VijayVk_', 'Karthik_Raju_', 'kingufanikkada', 'ViratvijayFan', 'Charankumarchai', 'Renu224', 'SK_17_VK_18', 'cultviratian18', 'Satish4Kalyan', 'NaniDHF', 'sathish18virat', 'Ailwas_18', 'jaikishor_jai', 'thisisanas_']"
109,SyedBasit325,142,8,189,0,[]
110,sanalgorithm,31,9,146,0,[]
111,ankursardana111,72,17,4338,0,[]
112,Sapna_khelpremi,547,613,2842,9,"['SriRahasya', 'SoumyajitChan20', 'Arun90130481', 'sapnadeora93', 'Navika_29', 'JijinXavier']"
113,Rk93886258,62,2,418,0,[]
114,meeruansari,4329,2837,392,3,"['uzairqazi677', 'MemoonaAsad8', 'Sameepak786']"
115,iamrajchoco,399,426053,11087,20,"['avijitb07611848', 'SubhasishTMC', 'AamirKh77676398', 'pradeepkr_', 'prdp18_', 'SUVENDU09623993', 'YuvanKu84773257', 'VijayVk_', 'NidhiS1818', 'TemperSai9999', 'sathish18virat', 'aka_viratfan', 'Ruthless_DHFM_', 'SeethaRamaRajRC', 'thala_kohli_18', 'WhiteDevil18_', '11thAugust2022', 'Shubhan57197726', 'actorguru_6299']"
116,112Karnataka,111,3562,5623,3,"['prameshjain12', 'DCPTrWestBCP', 'JogarishettarV']"
117,Oneindia,620,64980,398964,339,"['ViratVenkatesh9', 'salaarsaga', 'officia_mani', 'dazz_eva', 'SimplySHAZAM', 'AmazonPrimeln', 'AnkitViratholic', 'HashirShah18', 'patnaik_roshan', 'Shaaammmaaaaa', 'ErfanGufran', 'Tarak11149536', 'QyamulUrfDiwana', 'Master_VK18', 'AnikKhandakar2', 'yaashuu18', 'Himansh42567328']"
118,hotstuffvibe,943,1422,19199,9,"['DoctorDankGami1', 'sahay3000', 'imborn2kill', 'MumbaikarGooner', 'JaiRam86960323', 'TharkiGenrail', 'Rakchi6', 'SkyWalkerSay', 'SimpleElin']"
119,AbhishekApple,120,58,1248,0,[]
120,SwroopLandge,32,0,3,1,['infolinity']
121,aloneandbored9,355,30,298,0,[]
122,sportstigerapp,70,2172,36060,0,[]
123,HarshPal_,481,95,2371,0,[]
124,xtratimeindia,482,8610,49328,0,[]
125,kingbe1146_,301,218,265,73,"['spooky_DQ', 'Himanshu_108108', 'ImViratNavvy', 'MaddhelaSasi', 'abdiratcult', 'megafanforever3', 'dhanush__vk18', 'KingVirat183', 'iamVKthaheer', 'TejasKu64833148', 'MouliRamKrishn1', 'thembbujji', 'KingOfCricket__', 'Yuvateja_', 'chaithureddy18_', 'BalajiSaiM', 'mahesh_imran', 'vivekpspk2', 'AnikKhandakar2', 'YedumatiLakshm3']"
126,Xavier4India,2,159,14699,0,[]
127,Abhi1Royal,133,32,1386,2,"['nashik_feed', 'thisweekinnepal']"
128,SuyogD3479,975,51,1838,2,"['vv_vaibhavverma', 'Sambit369']"
129,addicted_to_18,1025,131,3625,2,"['ViratJagdish', 'addicted_to_18']"
130,VaibhavKr_Singh,35,30,225,0,[]
131,ramarajubhaskar,246,97,2314,0,[]
132,_sameersingh_,254,189,585,0,[]
133,NEWJplus,114,80111,8285,48,"['06_Siya', 'kingufanikkada', 'ViratKohli___18', 'Ahmadkhan__18', 'BittuKu65208954', 'happychouhan56', 'Parthap10794688', 'sibans_behera5', 'Gunu1803', 'YuvanKu84773257', 'ShamsiHaidri', 'NidhiS1818', 'Ailwas_18', 'YyoungDesi7', 'thala_kohli_18', 'ViratKohli___', 'cince2005', '2004_sria', 'MVRRRR', 'Kohliesque']"
134,Im_nikhil_b,43,3,28,0,[]
135,achyutghosh_,458,393,221,0,[]
136,Alpha_Ambuj,200,137,5979,57,"['prethive_faro', 'debahuti_mishra', 'ankeetweets', 'Unknown93429523', 'Narayan54782844', 'SafirRahman2', 'Lukas94930980', 'esuohgdemha', 'FFKING83962846', 'HelmsleyMani', 's60131188kane', 'Jayanth37871158', 'Nmohit5', 'sleepy_soull', 'ft_rahhul', 'BhavikTDestiny', 'im_sheetalsahu', 'Sanjay56647810', 'Nihansh7_21']"
137,MOHDNAWAZSHADA3,31,3,15,0,[]
138,le_monk_India,12,7,52,0,[]
139,imurAlisha,123,235,2589,3,"['Ravi8726', 'Abhisochanahi7', 'BeyondOrigin8']"
140,immaira_,12,20,108,1,['NtrArdent']
141,Supervision98,82,21,637,0,[]
142,MahiSanaiya,468,200,12459,1,['pos_soul']
143,Kandula_Dinesh6,124,104,4429,2,"['itstaps_here', 'Kandula_Dinesh6']"
144,falcons36402282,23,5,194,1,['itstaps_here']
145,atulprakashh,658,400,1755,3,"['ForeverVirat018', 'Aaliya_Zain5', 'CHASEMASTRKOHLI']"
146,ArbaajMondal,106,11,145,0,[]
147,trending_9,8,21,223,0,[]
148,trending_9,8,21,223,0,[]
149,USA47POTUS,114,49,1110,1,['USA47POTUS']
150,sameera61518293,534,518,10050,6,"['rohithrediee07', 'SoumyajitChan20', 'PrasanthRoy143', 'Disha27757', 'I_am___Abhishek', 'sameera61518293']"
151,chaatmasaala,650,459,1607,7,"['Amanadh70384044', 'Samriddhi_12', 'ChinniSurya2', 'GaramMassaala', 'PaaniPuree', 'chaatmasaala']"
152,saandiippnayak,512,934,4965,173,"['Samriddhi_12', 'AryanKa88632067', 'maheshs1997', 'Narayan54782844', 'impayal918', 'KvhMht1', 'naveendhfm000', 'VishnuN61782481', 'PeeyusSahu', 'launches_new', 'Mystery___7__', 'Realnamo2', 'SumitSi33349244', 'whoAbhishek01', 'girlwidimple', 'ayushkumarr32', 'MuttattiSangu', 'indian_data', 'ShivamP08088890']"
153,Asmaparveen77,8915,17177,20263,2,"['arslan_alig', 'RahulKhanDx1']"
154,DivineAish,414,263,2369,0,[]
155,dreamer85972318,93,2,872,0,[]
156,ShakirKafayat,36,1,41,0,[]
157,charbhujam2014,4954,291,935,0,[]
158,arvind_6929,72,15,97,1,['pos_soul']
159,Savazzers,50,80,173,3,"['ikabiraspeaking', 'vibbbeee', '_akanshjain_']"
160,KrRahul33,95,4,10,22,"['pos_soul', 'whoAbhishek01', 'sujit_ff', 'ni3yadav__', 'spooky_DQ', '8Rozmeen', 'itskaran2k', 'virushka0105', 'mVkrishhh', 'iamJaga18', 'Sridhar_pkcult', 'Iftequa05876022', 'godlevelnoob', 'JeevaJeev5', 'Sangeeta2110', 'yash_1nth24', 'Anishkumarsahoo', 'patidar_boss', 'NKapisetti']"
161,filmygyantelly1,32,73,1162,0,[]
162,Katappa00,489,1002,11467,3,"['SoumyajitChan20', 'yashcultmanu', 'rra_hel2103']"
163,sunil_dahiya_25,5,1,20,0,[]
164,worldcup_2021,1,0,1,0,[]
165,PankajK00815583,25,276,1063,0,[]
166,RupankarChakr13,95,7,143,4,"['pos_soul', 'Sai14314314', 'MrigankaKalit15', 'Gowtham80220264']"
167,KishanS62865123,31,6,38,0,[]
168,KLRlifeline,7,65,186,0,[]
169,pos_soul,156,150,4691,0,[]
170,ramuvasupalli7,697,683,2288,0,[]
171,AkashBorude7781,404,41,2452,0,[]
172,MrBalram20,14,2,45,89,"['Himansh90959783', 'ganeshmudiraj_1', 'professor9_', 'Dineshmalakpury', 'MUJAHID26220676', 'giriraj_jonwal', 'AdabalaKrishna6', 'AfrozsamAfroz', 'ManojKu35146317', 'tyagi_pt', 'digveshdig', 'ChinniSurya2', 'PereddiTrinadh', 'BiplabR56933456', 'Tweet2Mrx', 'HimanshiK98', 'Bigbossdddkkk', 'Rinky80469493', 'LakhanS86563831', 'Nagulan1006']"
173,TeamSRKDelhi,25,841,6543,9,"['estherb44006926', 'SamratSRKEditzz', 'AdaAraceliGalv1', 'fc_punjab', 'Srkfanclubdeg', 'funny_liver', 'srkian_omkar', 'teamsrkmumbai', 'RabinSRK1']"
174,sumsa_supari,188,104,85,0,[]
175,SRKRajarhatCFC,85,489,41078,4,"['DilanthaSrkian', 'SRKAlgeria_CFC', '983Fahmeeda', 'iamshivam555']"
176,_sidd_45_,529,539,21044,32,"['LoverrCricket', 'Aaliya_Zain5', 'sujit_ff', '2021_Gamma', 'Sandeep41939411', 'syan_07', 'godlevelnoob', 'darshankuwaleka', 'Bharath2Tweet', 'aired69pain', 'rkv_slays', 'IH7KIY4fsuArF2l', 'SheethalS5', 'siddhant_zoro', 'rcARUNvk', 'in_virat_heart', 'Rajesh02181251']"
177,RoyShashwat004,53,41,736,0,[]
178,UpaniW,179,11,298,0,[]
179,tutuviru6,451,105,358,0,[]
180,200__am,11,2,424,0,[]
181,Yp60780Super,707,307,705,3,['Yp60780Super']
182,Dharm98989898,26,1,8,0,[]
183,Viruu__077,212,18,130,0,[]
184,Rk7Rajput,797,935,1604,0,[]
185,Richi_Anthony_,207,192,236,3,"['roberrtgaja1', 'Keert1Gk']"
186,pankajsoni_01,165,416,3973,22,"['_GANESH_89', 'monu_thanvar', 'Dinesh_872', 'nikhil_patre', 'Shwetapatwa_', 'manishayadav73', 'ThePoojaGoel', 'Shehzadi_01', 'arshad_evolute', 'Sherni__', '_golgappa_', 'i__am_aj2', 'Mahendra14786', 'adhy9591', 'anjaanldkii', 'rajkhanna05', 'Soulfulgirl_Tia', 'termt_5', 'LoneParvaiz13', 'mVkrishhh']"
187,Csk_army1,1085,1225,8132,4,"['AshishrajXd', 'msdian_member', 'itzShreyas07', '_rajputboy_03']"
188,rutuderek,640,86,715,0,[]
189,rajeevmish,1446,3741,2936,2,"['AadiSin28600239', 'KartikYadaba']"
190,MdrashidHussa18,5000,2754,50098,1,['MdrashidHussa18']
191,IamSKtashan,677,2079,36592,6,"['digital___abhii', 'bhumii_jain', 'MehdiShadan', 'sonal_shiwangi', 'Fakchod', 'Sarco69']"
192,IndiaOurHome1,47,96,1489,10,"['jaykrishna26', 'Jayanth37871158', 'The_Khan__', 'AnjaniS54066705', 'ItsMeSiri0831', 'Saigang35518450', 'kontokraam', 'Taukir003', 'Trikalyan', 'leela_prasad_']"
193,kingbe1146_,301,218,265,17,"['abdiratcult', 'kingviratt', 'dineshkohlifan', 'TejasKu64833148', 'sathish18virat', 'Sharonreddy13', 'WhiteDevil18_', 'chaithureddy18_', 'Aleee2505', 'Lil__jerry__', 'kohli_Fies', '_MouliMurali', 'SKSHABBER', 'Akhilgaddam16', 'SatishJanaseena', 'GovindR35944101', 'NandaAkkineni']"
194,Cricketracker,763,217462,130463,189,"['Gunu1803', 'SivaSwarna2', 'viratbhaktudni', 'Krishna47172997', 'tripathi_gattu', 'RoHIThkodela159', 'MrAnkitKumar100', 'YuvanKu84773257', 'SeethaRamaRajRC', 'kingufanikkada', 'NidhiS1818', 'thala_kohli_18', 'Towqeermadni09', 'rajeshcherry143', 'VajrapuSatish', 'SanaFar19906130', 'satzavail', 'Choose10092253', 'autocratism', 'whoAbhishek01']"
195,naveenk00509761,10,5,50,0,[]
196,Idk39767632,41,3,100,0,[]
197,Ask__wolf,82,4,211,0,[]
198,Cyber_punk_____,1345,337,22121,2,"['AHIMSA_ASTEYA', 'Brocode786']"
199,ihimanshusocial,4473,13486,196,66,"['adi_khatwa', 'Psgehlot2', 'samratd978', 'KRITWIKREDDY1', 'RajanDeni', 'mahreen_kaleem', 'subhArt13', '_Shyamaji', 'mythr89', 'Dharmi02682509', 'alokdude007', 'sudeept_n', '40020V', 'ADITYAS35792378', 'PKYADAV82639808', 'AshokRPatil09', 'shivam_desale', 'yadvendra9876']"
200,pawa_1008,64,51,711,0,[]
201,EthanMascarnhas,115,10,521,0,[]
202,harshit_mp09,77,0,11,0,[]
203,Khubaib_Speaks,10,19,268,0,[]
204,Barootphamboo,176,254,2960,1,['Barootphamboo']
205,AhmadShujaUrRe3,95,7,194,0,[]
206,Abhi1Royal,133,32,1386,2,"['nashik_feed', 'thisweekinnepal']"
207,sonmishr,1656,2350,104753,8,"['imsurendarmp', 'NickSha02605055', 'ocean_rose99', 'Asim_my_icon', 'LeoMessi_P', 'sonmishr', 'inlostworlld']"
208,Abhi1Royal,133,32,1386,1,['nashik_feed']
209,SanatRaj101,83,25,1503,13,"['jaykrishna26', 'Mytheeswaran9', 'Viratko66401481', 'Sridhar_pkcult', 'disisShrutiS', 'dplest7249', 'sagar_banavath', 'Ratnaka52543097', 'Chandan10844791', 'str_perk', 'Rajak20001', 'Patelkr47393644', 'edward17elric']"
210,chacha_is_back,675,812,16144,0,[]
211,AgartalaBabu,20,45,115,0,[]
212,sushanthappy,856,43,23,0,[]
213,SharadS54896867,16,2,63,0,[]
214,laxman_xy,4995,3112,411309,0,[]
215,_Mr_raj_rd_,25,8,16,0,[]
216,Sourav058,93,13,99,0,[]
217,proudindian1729,19,7,90,0,[]
218,BhaskarRaturi2,65,4,4,0,[]
219,tumhari_apoorva,825,1430,1789,1,[]
220,AdyashaDas7,347,94,1210,1,['Avni_7_2005']
221,MishraJ19872046,230,207,24535,0,[]
222,KLRlifeline,7,65,186,1,['Avni_7_2005']
223,PranjalKhoker2,0,1,17,1,['PranjalKhoker2']
224,KLRlifeline,7,65,186,5,"['Love_Shehnaaz', 'Pran_shu_17', 'Tarunhindu15', 'professor9_']"
225,monish_msd7,538,619,1358,9,"['KingOfCricket__', 'CedricSatya', 'vamshireddy9182', 'sidd_nigam_fp', 'itz_vinodh', 'AdityaD04087326', 'MohitRohitian', 'vijay_murugan_', 'ThalaAsar']"
226,SinghHarishKor2,30,0,33,0,[]
227,ronit_1309anand,518,78,807,0,[]
228,PyneSwapnamoy,254,10,41,2,"['PyneSwapnamoy', 'bruceleepspk']"
229,RCBTeluguArmy,27,2926,3805,62,"['kohli_naren', 'girlwidimple', '_Happy_Manish', 'Mytheeswaran9', 'VijaySairam4', 'VishnuGopal112', 'MeAlokk', 'AnjaniS54066705', 'Rupam74349808', 'Saigang35518450', 'kontokraam', 'viratfc018', 'Gunu1803', 'TSatalingol', 'viratians_mass', 'Sreekanth207L', 'APK_PSPK_VK18', 'Luckyra15551987', 'im_PawanKalyan', 'KichchaBoss1']"
230,KLRlifeline,7,65,186,5,"['Pran_shu_17', 'Tarunhindu15', 'PrasanthRoy143', 'chakrisayz']"
231,Akash_2307,40,2,7,0,[]
232,PakadAshish,17,35,195,0,[]
233,Bad_boy07_,420,135,503,0,[]
234,ananyaa_6,119,224,11705,79,"['06_Siya', 'legendvk18', 'yousuf_sayyed', 'KingOfCricket__', 'ThEsTrAnGeSr', 'gogo12396k', 'sunsethuex', 'Gunu1803', 'Lucifer_srk_07', 'RupeshAtram7', 'gopi_ketham', 'aadoresunset', 'me_Muthuraj', 'kyunkitumhiho_', 'Imankit6908', 'nidhiNahhiii', 'Vishnu17VIRAT18', 'SusanthaRaju', 'ravikiran977', 'Kartheekkkkk11']"
235,KushalDasIn,2155,44,342,0,[]
236,spicy_soul_,511,92,4907,0,[]
237,kamal829878,15,5,15,0,[]
238,gurudhoni833,20,0,236,0,[]
239,AtiqurAren,60,2,14,0,[]
240,alind_pathak,29,13,140,0,[]
241,Muzahid39347248,14,1,1,0,[]
242,__Raaz__1318,144,17,125,0,[]
243,iDilipSisodiya,410,2000,4020,7,"['SisodiaIshan', 'AffinityCongres', 'Deepika518', 'Manishnsui1', 'dineshsis', 'mohitnayaknsui', 'ArvindYINC']"
244,Karthik82832123,105,4,83,3,"['Karthik82832123', 'Sandy26426363', 'RahulKa07236918']"
245,PSoscovid,14,117,11767,2,['Sahilabbas1272']
246,DEBASISPAHI2,11,38,1761,0,[]
247,coolygadget,24,4,25,0,[]
248,murshid_akram,78,26,1127,0,[]
249,jogpushkar,41,11245,9208,4,"['iamVKthaheer', 'VIRAT_OURKING', '11thAugust2022', '_RAmesh_R13']"
250,Ashok____7,27,3,1,0,[]
251,SushantSahni,156,28,941,0,[]
252,Prakashdnr,4996,2240,24953,0,[]
253,iam_chandhru,558,41,1824,0,[]
254,sarf7a9z,1545,173,13830,0,[]
255,alind_pathak,29,13,140,0,[]
256,PrabhanjanPD,360,1197,1278,1,['bhardwajakhil']
257,rajat_bansod,92,6,88,0,[]
258,iSagarBhagat,416,21,191,0,[]
259,danuyogan1,302,57,76,0,[]
260,PankajK00815583,25,276,1063,0,[]
261,PankajK00815583,25,276,1063,0,[]
262,amit_sahu_726,221,62,409,0,[]
263,vivekvikram333,9,12,1347,8,"['Someshv_naga', 'Sakshi68585288', 'AjayMalage2', 'Simba09835931', 'sunshin09652922', 'pooja6353', 'vivekvikram333']"
264,RahulSurya9599,1018,35,660,0,[]
265,SamyakSethia07,12,0,93,0,[]
266,KLRlifeline,7,65,186,3,"['_sonu_718', 'PrasanthRoy143', 'chakrisayz']"
267,ZaryabShahzad10,4,31,1391,106,"['iRahulbansiwal', 'ViratKohli___18', 'Samim02021', 'ghunawat_kamal', 'whoAbhishek01', 'MKhan76755452', 'girlwidimple', 'Ahmadkhan__18', 'Gunu1803', 'mVkrishhh', 'Iftequa05876022', 'Priyank18383863', 'SharukIAS003', 'SparKYArUN7', 'dplest7249', 'VishnuGopal112', 'Mytheeswaran9', '27mDhanush', 'HarishDaripelly', 'MeAlokk']"
268,Honey22Shona,24,3,316,0,[]
269,Khadijashaikh07,36,581,150,0,[]
270,i_m_lax_,57,22,100,247,"['_Har_HarMahadev', 'Soorigaadu24', 'Nithish_mbcult', 'sathish____', 'FanVissu', 'Deepak14743012', 'ashboltegg', 'aviral_flanker', 'girlwidimple', 'Kumarcharanist', 'Sandy_GirlRider', 'VishnuGopal112', 'AjayRonaldo20', 'sandeepsh099', 'Arulkumar28', 'MeAlokk', 'SweetyTarak29', 'AmitSha75521825', 'SuryaKuppili1', 'Jyoti13901616']"
271,Lovely84896542,104,5,115,1,['Lovely84896542']
272,afa_ansari,381,174,3164,0,[]
273,Vk_Vishnukanth,116,0,20,0,[]
274,Himansh30791732,684,137,2979,1,['sunilbisht770']
275,ITzyash_07,100,55,482,0,[]
276,ind47984899,14,0,14,0,[]
277,Hot_Rod_Fitness,125,164,105,2,"['handycrats77', 'girls378grr5885']"
278,the_goluuu,341,360,3115,0,[]
279,amit_sahu_726,221,62,409,0,[]
280,ImDevanshSingh,69,7,146,0,[]
281,SubhaVintage,64,16,81,1,['SubhaVintage']
282,UrstrulyAshish3,733,245,6168,0,[]
283,Himansh30791732,684,137,2979,1,['sunilbisht770']
284,AndyDave171,94,197,1754,0,[]
285,Eshaaaa04,68,12,10,0,[]
286,UmeshBarde4,72,12,147,0,[]
287,tweet_kapil,869,11,1791,0,[]
288,Cricket43272797,3,0,21,0,[]
289,HRMeghwal76,613,39,516,0,[]
290,priyankasareen1,166,132,2539,0,[]
291,CDimmag,45,6,129,0,[]
292,PradeepMehrot20,238,134,4295,0,[]
293,Subash09682792,24,2,87,0,[]
294,AmbrosekfeFans,405,803,2498,0,[]
295,GHANSHYAMHULE,157,8,280,0,[]
296,Rajkuma06671700,406,26,1385,1,['BillaAkarsh2']
297,tanu_sane,85,116,3049,0,[]
