,username,following,followers,totaltweets,retweetcount,retweeters
292,BananiD86287494,1,164,2319,7,"['Warrior4SSR7', 'vshs7_37', 'MysticalIndia_', 'Shivani0821', 'SelfmusingSSR7', 'Manisha63470447', 'Sanra05']"
293,Deepti730885894,26,8,156,0,[]
294,Jackiee_thakkar,72,1201,3088,1,['YajnikMukundray']
295,Farfalla131,636,803,26963,4,"['Rai_jijeevisha', 'Dishadivine', 'PragtiSharma13', 'IndiZN_']"
296,Deepti730885894,26,8,156,0,[]
297,Rajeshs09315524,312,368,58336,29,"['Mohinee14', 'Mou_Sush', 'nona95903460', 'NeetuPratab', 'Anshraj52038101', 'RajArya86609793', 'Shireen22337881', 'Vandana05715030', 'Shumi1107', 'SsrSona', 'Sushantify', 'Poushalimukher7', 'ShuchitaMishra0', 'AdityaC20727886', 'Im_NitinJ30', 'Khushi4justice', 'ssrians4ssr', 'manishavak', 'pournima4747']"
298,Abhishek_kk_,196,98,738,6,"['sairam_murahari', 'psush4747', 'immortalsush_', 'Pammi37293516', 'RaviPan79730591', 'RAVIPAN59267102']"
299,Indian62672191,1,3,1108,1,['NipunNanda']
300,Lavish57442708,1715,599,2747,0,[]
301,umakantsingh_IN,510,562,65710,1,['NipunNanda']
302,Jackiee_thakkar,72,1201,3088,1,['shiva16dreamer']
303,Saavi4SSR,387,233,41325,0,['Dishadivine']
304,swatidash,313,337,29084,1,['swatidash']
305,pankajagr_2000,102,18,3293,7,"['Dishadivine', 'PragtiSharma13', 'NidhiAr56074906', 'KVD60149055', 'Sanatani333', 'ShobhaShenoy5', 'Dave_7_7']"
306,Rash28101,44,86,2607,4,"['fanofarnabsir', '14Reemi', 'TheSecretLion1', 'ashru_ssr21']"
307,SsrHerefor,840,1196,22203,4,"['Dishadivine', 'itssSSR___', 'RAVIPAN59267102', 'Anshu_AMU']"
308,Ishu_1611,950,1167,52412,2,"['Dishadivine', 'snehprabhu']"
309,Adityachhapeka3,48,35,576,69,"['ssandeep_9', 'KarunaKesharwa2', 'AnjaliBodhanka1', 'monu_m85', 'dineshkum123', 'Jaya55757051', 'SanjayP82830944', 'Kamaljitkaurka1', 'vickypandey110', 'RohitMe45180257', 'Upendra78779551', 'Mumbai28071986', 'goswami_setu', 'luckyvenkat5', 'Fi84ri8', 'Ramk0074', 'JustanSSRian', 'NarayanKachgun2']"
310,SsrHerefor,840,1196,22203,4,"['Dishadivine', 'VishwambharWad', 'PragtiSharma13', 'FaktTruth']"
311,anandi1232,1813,627,60317,4,"['Dishadivine', 'PragtiSharma13', 'NipunNanda', 'Saavi4SSR']"
312,Anubhav13049730,105,7,541,0,[]
313,Prachi93946893,218,211,3697,0,[]
314,nona95903460,741,511,86369,3,"['Dishadivine', 'VishwambharWad', 'NipunNanda']"
315,tweetumar,433,79,2745,0,[]
316,Angry_Bot14,4909,4472,86884,77,"['capricornjan1', 'Saha97401862', 'SiddhitaUdeg', 'logical01801129', 'Anshu_AMU', 'smithsi68598505', 'ApurvaU21', 'Bhavna080808', 'its_ssr_shahil', 'NipunNanda', 'Namita67793491', 'Shireen22337881', 'VijayaChakram', 'truth_wl_win', 'TheoDia07928816', 'Prashan61607181', 'Bipasha03327268', 'itsSeema_N', 'Diya83463221']"
317,logicalvirgo,28,2,251,0,[]
318,AmanDah73568228,9,6,151,0,[]
319,harishkm_6,340,25,1218,38,"['monu_m85', 'Manisha63470447', 'Ankur_Justice', 'always73476171', 'UKR89415360', 'nona95903460', 'dineshkum123', 'SRajput84903464', 'BhawnaBatra20', 'tanvitare', 'Vandana05715030', 'Mg96725166', 'Shireen22337881', 'SSRisMyworld2', 'army4SSR', 'Aditya977027222', 'Divya95472288', 'iamsrkbhkt', 'logical01801129']"
320,itsshilpasamai,396,1879,23860,4,"['manishavak', 'Faru4S', 'Rajeshs09315524', 'itsshilpasamai']"
321,Rash28101,44,86,2607,9,"['RomanReigns_123', '__Sushuri__', 'fanofarnabsir', 'Trupti65301039', 'james19665592', 'MEENU82433774', 'Sushantify', 'ashru_ssr21', '14Reemi']"
322,VivekVirtual,3017,1031,29578,11,"['monu_m85', 'VishwambharWad', 'DharmHindustan1', 'SahooRaki', 'NipunNanda', 'yogeshmbm', 'Sushant48155353', 'nona95903460', 'Saavi4SSR', 'VivekVirtual', 'AmitSroy48773']"
323,gopalsamant,9,4,10,0,[]
324,Sushritu,387,491,74532,11,"['Manisha63470447', 'VishwambharWad', 'ShyamaV1', 'SmyCraze', 'ruchityagi2108', 'MEENU82433774', 'boycott_halaal', 'Sushantify', 'BurathokiDeepa', 'Rohaanii22', 'Sushant67444910']"
325,seemuy_93,510,973,66478,4,"['Manisha63470447', 'SSS_Ashu', 'AdnanMa47574375', 'diksha24431935']"
