,username,following,followers,totaltweets,retweetcount,retweeters
230,meiklwagner,4966,879,34004,10,"['HondaBerlin', 'TheEndSarsBot', 'endsarsbot_', 'endsarsbot_', 'meiklwagner', 'meiklwagner', 'meiklwagner', 'meiklwagner', 'meiklwagner', 'endsarsbot_']"
231,DizZzyMissLizzy,171,179,5966,0,[]
232,DeeJensen74,35,333,32045,0,[]
233,SUFAUK,1005,387,3851,0,[]
234,Alima1000,275,186,19033,2,"['Alima1000', 'JFSebastian146']"
235,FlafScotland,4549,3895,4192,1,['AndrewGMilburn']
236,FocaalBlog,636,1963,2300,4,"['anthropoliteia', 'kevinkarpiak', 'JFSebastian146', 'DavidUdale']"
237,inartfairNYK,223,75,69666,2,"['JFSebastian146', 'idek3339']"
238,UnlixGhost,4898,1975,13071,1,['ImQContinuum']
239,OrcaUn,267,30,4586,1,[]
