,username,following,followers,totaltweets,retweetcount,retweeters
499,WordTheir,0,424,7619,0,[]
500,SougPaul,179,942,6000,1,['WeenieLinguini']
501,stockbrokergen,0,0,6,1,['WeenieLinguini']
502,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
503,stockbrokergen,0,0,6,1,['WeenieLinguini']
504,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
505,Max15211124,138,6,23,0,[]
506,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
507,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
508,AlyssaFadenMaps,3021,3410,6492,1,['WeenieLinguini']
509,AnothervoiceWB,883,1729,10006,45,"['Montefrio31', 'JohnMarcmail', 'Gailsprowell', 'wimthetim', 'Artboy1', 'groganjim', 'aandywilson1', 'mnimnh', 'HSillitto', 'HughJaeger', 'AnothervoiceWB', 'Condefucius', 'hildaibrahim2', 'LittleBirdSteph', 'systonhouse', 'VoteYesSept', 'janemariewest', 'Andrew9Boswell', 'SrtobrienO']"
