,or_id
745,1454718408822562823
746,1454709422924644354
747,1454718408822562823
748,1451428397503037444
749,1454709422924644354
750,1454700365979570178
751,1454696375384428548
752,1454689008961785865
753,1454688424309391362
754,1454709422924644354
755,1196772403679907841
756,1454700365979570178
757,1454696375384428548
758,1196772403679907841
759,1454700365979570178
760,1454696375384428548
761,1454696343994134529
762,1454689008961785865
763,1454688424309391362
764,1454684166365212673
765,1454689008961785865
766,1454688424309391362
767,1454684166365212673
768,1453645208713764871
769,1454665495429402629
770,1454665495429402629
771,1454665495429402629
772,743588617503682561
773,1454649372491362304
774,1454649372491362304
775,1454638197560991744
776,1454638197560991744
777,1454373429289930752
778,1453440709059653636
779,1454416424592678913
780,1454598776715300867
781,1454592355777011719
782,1454583091880677380
783,1454564858243043329
784,1454373429289930752
785,1454598776715300867
786,1454592355777011719
787,1454483494009192453
788,1454583091880677380
789,1454373429289930752
790,1454373429289930752
791,1454564858243043329
792,1454564858243043329
793,1110143459480858624
794,1454214667627282433
795,1454554965876396038
796,1454550387856486413
797,1454554965876396038
798,1454550387856486413
799,832977149388677122
800,1454079944317882374
801,1454539958539067392
802,1454538825678475266
803,1454537451771416581
804,1454534970719019019
805,1454539958539067392
806,1454513780956622850
807,1454538825678475266
808,1454537451771416581
809,1080001356616880128
810,1454534970719019019
811,1454530635205382145
812,1454529726060564482
813,1454528674238242820
814,1454526364128882699
815,1454525718889738250
816,1454523976374435840
817,1454523139355037696
818,1454513780956622850
819,1454512425844289542
820,1454525471392215044
821,1454525165728043009
822,1454524987696730115
823,1454524336048594948
824,1454524336048594948
825,1454523976374435840
826,1454523139355037696
827,1454513780956622850
828,1454513780956622850
829,1454513780956622850
830,1454519321645010951
831,1454513780956622850
832,1454512425844289542
833,1080001356616880128
834,1195570653447016448
835,1197147912372998144
836,1451544970230317061
837,1452169258373292041
838,1454489130201665556
839,1454485604461334532
840,1454483494009192453
841,1454398327005581316
842,1454489130201665556
843,1454485604461334532
844,1454079944317882374
845,1454483494009192453
846,1454478374965895168
847,1454473349569056774
848,1454469872226906118
849,1454478374965895168
850,1439851742821171203
851,1454473349569056774
852,1454469872226906118
853,1454461343428489221
854,1454461294908788742
855,1454461343428489221
856,1454461294908788742
857,1454460248815775747
858,1451394188474400769
859,1454455169052254208
860,956896109200379904
861,1454079944317882374
862,1454416424592678913
863,1454410071828582402
864,1454406962322583553
865,1080001356616880128
866,1454141764000911360
867,1454079944317882374
868,1454373429289930752
869,1454416424592678913
870,1454410071828582402
871,1454408481553862657
872,1454406962322583553
873,1454401562382516227
874,1454390907168559106
875,1454390468536586243
876,1454401562382516227
877,956896109200379904
878,1454398327005581316
879,1454397452799254530
880,1454390468536586243
881,1080001356616880128
882,1454390907168559106
883,1454390468536586243
884,1454377828280111110
885,1038914761256312833
886,1454373429289930752
887,1454377828280111110
888,1454373429289930752
889,1454344499698683912
890,1454373429289930752
891,1454367441493004297
892,1454365847292575754
893,1454364431740129283
894,1454079944317882374
895,1454357063501447168
896,1454344499698683912
897,1454357063501447168
898,1454344499698683912
899,1454318599498342402
900,1454298061774090240
901,1454280503125741570
902,1454274429945618436
903,1441388408606056461
904,1453725793771614209
905,1454344499698683912
906,1454318599498342402
907,1454318599498342402
908,1454298061774090240
909,1454298061774090240
910,1454280503125741570
911,1454274429945618436
912,1454280503125741570
913,1454274429945618436
914,1454266968916234246
915,1454253835027877891
916,1454246029805641728
917,1454246029805641728
918,1454242393394454529
919,1454235789894766592
920,1454214667627282433
921,1454235789894766592
922,1453876760202809347
923,1437521511305269248
924,1454222952438841348
925,1319094340522807299
926,1319094340522807299
927,1255867761391292419
928,1454215793512747009
929,1454214667627282433
930,1454213646633029641
931,1454197212838248454
932,1454195548764901379
933,1454195093469007879
934,1453690692564398083
935,1453690692564398083
936,1453690692564398083
937,1454197212838248454
938,1454197212838248454
939,1454195548764901379
940,1454195093469007879
941,1454189674176688130
942,1454189064287100933
943,1454172442516234248
944,1454172442516234248
945,1454170159652999183
946,1454168080037339143
947,1454166964054773764
948,1454158577376112641
949,1454079944317882374
950,1454146479371730952
951,1454141764000911360
952,1454079944317882374
953,1454146479371730952
954,1454141764000911360
955,1454136740193656833
956,1339878860138156032
957,1454127929315766272
958,1454123809561145346
959,1454119775089709066
960,1454127929315766272
961,1454079944317882374
962,1454123809561145346
963,1454123809561145346
964,1417126275429371907
965,1454121451506880519
966,1420752793720090639
967,1454119775089709066
968,1440661737624137729
969,1454119775089709066
970,1454119679287517191
971,1454116773838557190
972,1454115550477574151
973,1454108455980130311
974,1454117377768136709
975,1454116773838557190
976,1454115550477574151
977,1454108455980130311
978,1454079944317882374
979,1453725793771614209
980,1454093839271174144
981,1454093839271174144
982,1453340542717333505
983,1454091514800451586
984,1454079944317882374
985,1454079944317882374
986,1454079944317882374
987,1454072891830505477
988,1454079944317882374
989,1454079944317882374
990,1211294644283301889
991,1454079944317882374
992,1454079944317882374
993,1454079944317882374
994,1454079944317882374
995,1453725793771614209
996,1453725793771614209
997,1453725793771614209
998,1454032600981544960
999,1454072891830505477
